	reply_settings	id	lang	text	conversation_id	author_id	referenced_tweets	edit_history_tweet_ids	created_at	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes
875	everyone	1633675394606931969	en	"RT @Russia: Today Yuri #Gagarin would've turned 8️⃣9️⃣!

The First Man in Space was born on March 9, 1934. 

27 years later - through effor…"	1633675394606931969	1267319657985269760	[{'type': 'retweeted', 'id': '1633573984515293185'}]	['1633675394606931969']	2023-03-09T03:45:40.000Z	100	0	0	0	0				
876	everyone	1633675394288320512	en	RT @apmassaro3: Underway with @georgian_legion @Mamulashvili_M in Ukraine. Georgians have been helping to defend Ukraine since 2014. They w…	1633675394288320512	1431172831446896646	[{'type': 'retweeted', 'id': '1633444370866225154'}]	['1633675394288320512']	2023-03-09T03:45:40.000Z	293	0	0	0	0				
877	everyone	1633675393080217600	en	RT @WorldImperative: 3/ #NordstreamSabotage - The #BidenTerroristTeam strategized a German/EU economic implosion to tighten US hegemonic ti…	1633675393080217600	3365826074	[{'type': 'retweeted', 'id': '1633616507585323010'}]	['1633675393080217600']	2023-03-09T03:45:40.000Z	0	0	0	0	0				
878	everyone	1633675392988123138	en	RT @thatdayin1992: They continue to openly tell you that the war in Ukraine is a proxy war against Russia and Ukrainians are just cannon fo…	1633675392988123138	1261170843503063041	[{'type': 'retweeted', 'id': '1633500350866145280'}]	['1633675392988123138']	2023-03-09T03:45:40.000Z	720	0	0	0	0				
879	everyone	1633675392702709761	en	"RT @visegrad24: BREAKING:

Russia has fired a wave of cruise missiles from the Black Sea that are now flying over Moldova’s air space.

The…"	1633675392702709761	1189211350486126594	[{'type': 'retweeted', 'id': '1633637043258499072'}]	['1633675392702709761']	2023-03-09T03:45:40.000Z	802	0	0	0	0				
880	everyone	1633675391503069184	en	RT @diamoundgirls2: Check out JOE GRZENDA vintage 1970 Topps # 691 Senators Ex-Mt to Nm https://t.co/6ftlSagm1N #eBay via @eBay Patrick Kan…	1633675391503069184	1526561764749586434	[{'type': 'retweeted', 'id': '1630983290046775318'}]	['1633675391503069184']	2023-03-09T03:45:40.000Z	1	0	0	0	0				
881	everyone	1633675390521622529	en	"RT @RepAdamSchiff: The consequences for China abetting Russia’s assault against Ukraine must be swift. And severe. 

I have legislation gra…"	1633675390521622529	803638378201649153	[{'type': 'retweeted', 'id': '1633557447716622340'}]	['1633675390521622529']	2023-03-09T03:45:39.000Z	598	0	0	0	0				
882	everyone	1633675389330505730	en	"RT @GeorgePapa19: Support for Ukraine has lead to: 

$100 billion in aid at a time of economic crisis in America 

Russia and China alignin…"	1633675389330505730	2794214515	[{'type': 'retweeted', 'id': '1633659407342125057'}]	['1633675389330505730']	2023-03-09T03:45:39.000Z	70	0	0	0	0				
883	everyone	1633675388013666305	en	"@Lom03395978M @mikehoops67 @Mk36destructor @visegrad24 Dad joke makes sense by him. The swamp known as russia proper considers itself ""fatherland."" I personally think sh1t hole is more suitable but hey.."	1633643958138970113	2571743934	[{'type': 'replied_to', 'id': '1633671446399524866'}]	['1633675388013666305']	2023-03-09T03:45:39.000Z	0	0	1	0	8	1606830120240553988			
884	everyone	1633675387623419907	en	RT @guardianworld: Russia-Ukraine war live: blackouts in Odesa and Kharkiv amid missile strikes across Ukraine https://t.co/6GeNwXJznb	1633675387623419907	434295005	[{'type': 'retweeted', 'id': '1633669448669462528'}]	['1633675387623419907']	2023-03-09T03:45:39.000Z	10	0	0	0	0				
885	everyone	1633675382766305280	en	RT @DrAndrewJackson: America is not the sole superpower in the world any longer. We now live in a world of several superpowers, especially…	1633675382766305280	62511485	[{'type': 'retweeted', 'id': '1633665825419968512'}]	['1633675382766305280']	2023-03-09T03:45:38.000Z	4	0	0	0	0				
886	everyone	1633675382074273793	en	"RT @visegrad24: A Ukrainian-Georgian pro-EU protester who has had enough with Russia.

🇺🇦🇬🇪 https://t.co/WXjOArKLFX"	1633675382074273793	1266768055847305219	[{'type': 'retweeted', 'id': '1633659005477478401'}]	['1633675382074273793']	2023-03-09T03:45:37.000Z	92	0	0	0	0				
887	everyone	1633675381516410880	en	@squatsons It’s disgusting watching subhumans like this one having an orgasm every time russia fires it’s rockets against civilians	1633670057208479744	1618682365412315139	[{'type': 'replied_to', 'id': '1633670057208479744'}]	['1633675381516410880']	2023-03-09T03:45:37.000Z	0	0	0	0	41	1512907688186826753			
888	everyone	1633675381419962368	en	IMO any country that takes up arms against the USA, LOSES all of their holdings and interests in the USA the second they do so. #China #Russia loses all land ownership and money owed at first hostility. We need to stand up to the bullies and stop being the sleeping bear!	1633675381419962368	2296660913		['1633675381419962368']	2023-03-09T03:45:37.000Z	0	0	0	0	8				
889	everyone	1633675378546950155	en	RT @diamoundgirls2: Check out ⚾ MARCUS GILES  2001 Team Best #43 Greenville Braves https://t.co/JbREoDcvFf #eBay via @eBay Patrick Kane Tic…	1633675378546950155	1526561764749586434	[{'type': 'retweeted', 'id': '1630983380757016576'}]	['1633675378546950155']	2023-03-09T03:45:37.000Z	1	0	0	0	0				
890	everyone	1633675376735006720	en	"RT @AnonOpsSE: Heaviest air assault in #Russia war on #Ukraine. 
New air alerts with more missiles and drones launched
These attacks are ta…"	1633675376735006720	803782681276416002	[{'type': 'retweeted', 'id': '1633665736572014597'}]	['1633675376735006720']	2023-03-09T03:45:36.000Z	40	0	0	0	0				
891	everyone	1633675376638713856	en	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	1633675376638713856	321760620	[{'type': 'retweeted', 'id': '1633604224843120640'}]	['1633675376638713856']	2023-03-09T03:45:36.000Z	1179	0	0	0	0				
892	everyone	1633675374365233152	en	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	1633675374365233152	1550120370966917122	[{'type': 'retweeted', 'id': '1633604224843120640'}]	['1633675374365233152']	2023-03-09T03:45:36.000Z	1179	0	0	0	0				
893	everyone	1633675374306504706	en	@KennyEdw @Gerashchenko_en As if nobody tried that. Putin was offered a deal his own diplomats recommended. He didn’t want a deal. He believed he could take what he wanted with very little cost similar to the way Russia annexed Crimea.  It was an unfortunate mistake.	1633548657478778882	9623372	[{'type': 'replied_to', 'id': '1633578421656723472'}]	['1633675374306504706']	2023-03-09T03:45:36.000Z	0	0	0	0	3	114872619			
894	everyone	1633675372670885891	en	@siciliantaurus SAVE? How would you like to be taken as a child by strangers to another country being told NEVER see parents again! This is a documented FACT by a 13yo boy who ran back to UA from ruSSia! You really are a 🤡 oh probably would have could have oh I know it all MAGAt	1633298786830401538	4459990522	[{'type': 'replied_to', 'id': '1633672531465912320'}]	['1633675372670885891']	2023-03-09T03:45:35.000Z	0	0	0	0	3	26596853			
895	everyone	1633675371609575424	en	@GoncharenkoUa The USA and the EU, opposition government have gone crazy. Georgia is sleeping and only those who are now fighting at the parliament - Georgians who do not want to become victims of genocide from the Russian empire, West, Help us!, Russia is trying to wipe us out, you are next!	1633495692298575872	1514347428048162817	[{'type': 'replied_to', 'id': '1633495692298575872'}]	['1633675371609575424']	2023-03-09T03:45:35.000Z	0	0	0	0	3	184763933			
896	everyone	1633675369843949569	en	"RT @ImMeme0: They lied about Trump Russia collusion.
They lied about Biden Crime Family
They lied about elections.
They lied about Hunter B…"	1633675369843949569	853655304973631488	[{'type': 'retweeted', 'id': '1633451812157112322'}]	['1633675369843949569']	2023-03-09T03:45:35.000Z	2758	0	0	0	0				
897	everyone	1633675369302867969	en	"RT @ImMeme0: They lied about Trump Russia collusion.
They lied about Biden Crime Family
They lied about elections.
They lied about Hunter B…"	1633675369302867969	787448510610153473	[{'type': 'retweeted', 'id': '1633451812157112322'}]	['1633675369302867969']	2023-03-09T03:45:34.000Z	2758	0	0	0	0				
898	everyone	1633675365712384003	en	"RT @mfa_russia: #Opinion by Maria Zakharova:

Frankly, I can’t understand why @derspiegel needs journalists in Russia if they make up stori…"	1633675365712384003	1423180996611121154	[{'type': 'retweeted', 'id': '1633536406671745035'}]	['1633675365712384003']	2023-03-09T03:45:34.000Z	75	0	0	0	0				
899	everyone	1633675362398789635	en	"RT @visegrad24: BREAKING: 

A few minutes ago, Russia fired an additional wave of cruise missiles from the Black Sea over Moldovan air spac…"	1633675362398789635	1500198758654611468	[{'type': 'retweeted', 'id': '1633643958138970113'}]	['1633675362398789635']	2023-03-09T03:45:33.000Z	982	0	0	0	0				
900	everyone	1633675361899741189	en	"RT @GicAriana: Dnipro. Kharkiv. Khmelnytsky. Ivano-Frankivsk. Lviv.  Odesa. Poltava. Ternopil. Zaporizhzhia. Zhytomyr. 

Massive Russian at…"	1633675361899741189	2187999125	[{'type': 'retweeted', 'id': '1633675007288115201'}]	['1633675361899741189']	2023-03-09T03:45:33.000Z	18	0	0	0	0				
901	everyone	1633675360377110529	en	RT @diamoundgirls2: Check out ⚾ KRIS BRYANT 2022 Allen &amp; Ginter GU #AGRB-KBR Rockies https://t.co/Lcnygzs7r9 #eBay via @eBay Patrick Kane T…	1633675360377110529	1526561764749586434	[{'type': 'retweeted', 'id': '1630983470175354890'}]	['1633675360377110529']	2023-03-09T03:45:32.000Z	1	0	0	0	0				
902	everyone	1633675358506565632	en	RT @Kanthan2030: History is full of lies and half-truths! For example, anti-Russia people always talk about the 1939 USSR-Germany pact afte…	1633675358506565632	1182108597645381633	[{'type': 'retweeted', 'id': '1633654603441922050'}]	['1633675358506565632']	2023-03-09T03:45:32.000Z	71	0	0	0	0				
903	everyone	1633675353225846784	en	RT @KimDotcom: The US Govt funded the research that created Covid-19 and killed millions, blew up the NordStream pipelines in an act of int…	1633675353225846784	716756290	[{'type': 'retweeted', 'id': '1633517462137475072'}]	['1633675353225846784']	2023-03-09T03:45:31.000Z	3081	0	0	0	0				
904	everyone	1633675351992979456	en	RT @TIME: Wagner founder Yevgeny Prigozhin’s mother won an E.U. court appeal against her inclusion on the bloc’s sanctions list following R…	1633675351992979456	25369528	[{'type': 'retweeted', 'id': '1633551411349954560'}]	['1633675351992979456']	2023-03-09T03:45:30.000Z	6	0	0	0	0				
905	everyone	1633675349816123395	en	@CBCNews I am against Russia competing in the Olympics for obvious reasons. If they do, I will not watch any event in which they participate. I will boycott the products of any business sponsoring the same.	1633675349816123395	495339130		['1633675349816123395']	2023-03-09T03:45:30.000Z	0	0	0	0	2	6433472			
906	everyone	1633675349438472193	en	"RT @AFP: NATO chief warns Ukrainian city of Bakhmut might fall to Russia in the coming days following months of intense fighting.

Russia's…"	1633675349438472193	598331179	[{'type': 'retweeted', 'id': '1633655807450701825'}]	['1633675349438472193']	2023-03-09T03:45:30.000Z	22	0	0	0	0				
907	everyone	1633675347211304966	en	RT @diamoundgirls2: Check out ⚾ TODD HELTON 2022 Allen &amp; Ginter tobacco mini black border #50 Rockies https://t.co/8ZmY18D1iv #eBay via @eB…	1633675347211304966	1526561764749586434	[{'type': 'retweeted', 'id': '1630983570041733145'}]	['1633675347211304966']	2023-03-09T03:45:29.000Z	1	0	0	0	0				
908	everyone	1633675342090043392	en	RT @sentdefender: At least 15 Russian Tu-95MS Strategic Bombers have been launched from Airbases across Western Russia within the last hour…	1633675342090043392	732917802	[{'type': 'retweeted', 'id': '1633615849897467905'}]	['1633675342090043392']	2023-03-09T03:45:28.000Z	266	0	0	0	0				
909	everyone	1633675341930852353	en	@AnimalsRockOn @WalshFreedom Did republicans run around spreading the Russia-Trump collusion BIG LIE (concocted and funded by Hillary Clinton)? Are republicans claiming that males can switch to females and visa versa? Are republicans claiming that men can have periods, get pregnant and breastfeed?	1633440107784011777	814228485367533572	[{'type': 'replied_to', 'id': '1633468842394685443'}]	['1633675341930852353']	2023-03-09T03:45:28.000Z	0	0	0	0	1	1430363429756354562			
910	everyone	1633675341473677314	en	"RT @castlvillageman: Very quietly the UK has signed an MOU to allow 500,000 visas for people from India.
That is the same India that is bac…"	1633675341473677314	54500652	[{'type': 'retweeted', 'id': '1633120286953308164'}]	['1633675341473677314']	2023-03-09T03:45:28.000Z	1011	0	0	0	0				
911	everyone	1633675340399751171	en	"@Satishp03 Dream impossible
Russia 
Has shattered economy of world without firing a bullet
&amp;
Selling own oil making wealth

Ukraine is fuelled &amp; back by NATO to make it a deserted nation like middle East

China becoming more powerful"	1633369358746664961	83540139	[{'type': 'replied_to', 'id': '1633369358746664961'}]	['1633675340399751171']	2023-03-09T03:45:28.000Z	0	0	0	0	12	540480643			
912	everyone	1633675339929886727	en	@debogotti219 @Liqvidity @MarcVegan @elonmusk @SenSchumer I figured.  Why not move to Russia?  You freaks wont have the white house back in your lifetime.  So go.  Please.	1633534991274475521	62305323	[{'type': 'replied_to', 'id': '1633675017916493826'}]	['1633675339929886727']	2023-03-09T03:45:27.000Z	0	1	0	0	8	1528025781695303681			
913	everyone	1633675335932825601	en	Russia is unlikely to capture significantly more territory this year, according to US director of national intelligence, Haines. She told a Senate hearing the military will probably be unable to carry on its current level of fighting, even with possible capture of Bakhmut. Guardi	1633675335932825601	2864120836		['1633675335932825601']	2023-03-09T03:45:26.000Z	0	0	0	0	32				
914	everyone	1633675335001866245	en	"RT @TheNoseticer: ""You must understand, the leading Bolsheviks who took over Russia were not Russians. They hated Russians. They hated Chri…"	1633675335001866245	1618082679521685505	[{'type': 'retweeted', 'id': '1633223177617694721'}]	['1633675335001866245']	2023-03-09T03:45:26.000Z	273	0	0	0	0				
915	everyone	1633675334942851072	en	"RT @GicAriana: Dnipro. Kharkiv. Khmelnytsky. Ivano-Frankivsk. Lviv.  Odesa. Poltava. Ternopil. Zaporizhzhia. Zhytomyr. 

Massive Russian at…"	1633675334942851072	2596152654	[{'type': 'retweeted', 'id': '1633675007288115201'}]	['1633675334942851072']	2023-03-09T03:45:26.000Z	18	0	0	0	0				
916	everyone	1633675334057959424	en	RT @diamoundgirls2: Check out ⚾ 2016 Allen &amp; Ginter X black STEVE KERR # 160 NBA player and head coach https://t.co/G1XJtHprud #eBay via @e…	1633675334057959424	1526561764749586434	[{'type': 'retweeted', 'id': '1630984373984952344'}]	['1633675334057959424']	2023-03-09T03:45:26.000Z	1	0	0	0	0				
917	everyone	1633675333009375232	en	@PeaceLoveKind4 @EnglerYves @FP_Champagne you're completely erasing Ukrainian history, voices, hopes and goals. You’re centering yourself and not the actual victims of Russia’s settler colonial violence.	1627701174475321344	1565842915397705728	[{'type': 'replied_to', 'id': '1627759623250796545'}]	['1633675333009375232']	2023-03-09T03:45:26.000Z	0	0	0	0	2	1488167658759589894			
918	everyone	1633675331965173760	en	"@ggreenwald Why did the government want to suppress debate on Chinese lab leak?

Why did Big Tech &amp; media go along knowing it was possible?

Who does that group hate more than China?

They worked together since '2016 to make Russia be the bad guy in 2020, NOT China. https://t.co/8jYHVGroGK"	1633535790381686796	2282494952	[{'type': 'replied_to', 'id': '1633536215021412379'}]	['1633675331965173760']	2023-03-09T03:45:26.000Z	0	0	0	0	6	16076032			
919	everyone	1633675330907955201	en	We are about a week away from stories about the total Ukranian defeat at Bakhmut - but, of course, Russia is still losing flooding the MSM.	1633675330907955201	867081231426621442		['1633675330907955201']	2023-03-09T03:45:25.000Z	0	0	2	0	31				
920	everyone	1633675328668200961	en	@NonaMamulashvi Lol, the bill was not Russia doing anything it was protecting you from becoming America's  slave, but hey the uneducated will sell you ba	1633368229883129856	3026957658	[{'type': 'replied_to', 'id': '1633368229883129856'}]	['1633675328668200961']	2023-03-09T03:45:25.000Z	0	0	0	0	2	1215266330263330819			
921	everyone	1633675328286519301	en	RT @WorldImperative: 1/ #NordstreamSabotage - It has been revealed that @JoeBiden &amp; his team of terrorists, @secBlinken, @JakeSullivan46, @…	1633675328286519301	3365826074	[{'type': 'retweeted', 'id': '1633616503374323713'}]	['1633675328286519301']	2023-03-09T03:45:25.000Z	1	0	0	0	0				
922	everyone	1633675326965334016	en	RT @Gerashchenko_en: Russia is trying to keep Georgia dependent on it. Putin aims to govern Georgia through his marionette politician Bidzi…	1633675326965334016	3108196103	[{'type': 'retweeted', 'id': '1633557436794650624'}]	['1633675326965334016']	2023-03-09T03:45:24.000Z	2312	0	0	0	0				
923	everyone	1633675326302875648	en	"Russia’s Halfway to Hell Strategy

Why Putin Has Not Yet Launched a Total War in Ukraine

By Andrei Soldatov and Irina Borogan

March 6, 2023

https://t.co/VI7BEcrMRA"	1633675326302875648	2189434015		['1633675326302875648']	2023-03-09T03:45:24.000Z	0	0	0	0	11				
924	everyone	1633675326122500097	en	"@Snehtweets He is talking about ""few sentence""..  
dumb people don't understand that also...

Even if people went to Russia also for one or two days they learn few sentence like greeting.. asking food."	1633481658409316352	2206966117	[{'type': 'replied_to', 'id': '1633481658409316352'}]	['1633675326122500097']	2023-03-09T03:45:24.000Z	0	0	0	0	2	781901172227514368			
925	everyone	1633675322850770945	en	RT @Lauras4T: The people who are saying that #TuckerCarlsonIsALiar are the same people who still believe that President Trump colluded with…	1633675322850770945	1601193729360019458	[{'type': 'retweeted', 'id': '1633615091269500928'}]	['1633675322850770945']	2023-03-09T03:45:23.000Z	507	0	0	0	0				
926	everyone	1633675322439897091	en	"@POTUS @CapitolPolice Where is the ghost in this machine, always: always present, goblins one and all, multiplying, spreading, and evading our space. (Much like ""RUSSIA)? 🤯"	1633548683542249473	1598828075227435008	[{'type': 'replied_to', 'id': '1633548683542249473'}]	['1633675322439897091']	2023-03-09T03:45:23.000Z	0	0	0	0	2	1349149096909668363			
927	everyone	1633675321210810369	en	RT @diamoundgirls2: Check out RICK KLEIN 2016 Allen &amp; Ginter X Black #34 Political Analyst https://t.co/2vxZcKKZrX #eBay via @eBay Patrick…	1633675321210810369	1526561764749586434	[{'type': 'retweeted', 'id': '1630984464292626433'}]	['1633675321210810369']	2023-03-09T03:45:23.000Z	1	0	0	0	0				
928	everyone	1633675321110061057	en	RT @StateDept: Taira, a Ukrainian combat medic and #IWOC award recipient, has seen firsthand people dying in captivity because of insuffici…	1633675321110061057	219143787	[{'type': 'retweeted', 'id': '1633498308717998081'}]	['1633675321110061057']	2023-03-09T03:45:23.000Z	145	0	0	0	0				
929	everyone	1633675319302340608	en	RT @ravelesm: Oh the irony!!! Of course the US wouldn’t seriously promote prosecuting Russia in the ICC bc the US knows their ass is next!!!	1633675319302340608	4147851292	[{'type': 'retweeted', 'id': '1633669083131707392'}]	['1633675319302340608']	2023-03-09T03:45:22.000Z	2	0	0	0	0				
930	everyone	1633675318803435520	en	RT @jimmy_dore: While you scream about Russia invading Ukraine, remember United States illegally invaded Syria &amp; is CURRENTLY occupying 1/3…	1633675318803435520	1594491524917534720	[{'type': 'retweeted', 'id': '1633655341346074624'}]	['1633675318803435520']	2023-03-09T03:45:22.000Z	391	0	0	0	0				
931	everyone	1633675318375616514	en	It's so obvious that Russia has instilled a Coup in Maldova, so the U.S. and the EU are doing the same in Georgia. Everyday is an inch closer to WWIII	1633675318375616514	1625877742234533890		['1633675318375616514']	2023-03-09T03:45:22.000Z	0	0	0	0	0				
932	everyone	1633675313237356545	en	"They lied to the world and millions of dollars were used on the investigation involving Russia. 

(end of message above)

The Clinton Campaign was addressed in a message shown above on Thursday, May 26 of 2022."	1633675313237356545	1523914879190581254		['1633675313237356545']	2023-03-09T03:45:21.000Z	0	0	0	0	1				
933	everyone	1633675311815745536	en	"RT @Tendar: Prigozhin in eastern Bakhmut and you know what isn’t there? Right, the Russian flag. 

It is so revealing to see that those mer…"	1633675311815745536	959930741210603520	[{'type': 'retweeted', 'id': '1633563495953301507'}]	['1633675311815745536']	2023-03-09T03:45:21.000Z	246	0	0	0	0				
934	everyone	1633675308485300226	en	RT @diamoundgirls2: Check out GIANCARLO STANTON 2020 Allen &amp; Ginter X Black mini tobacco #119 cards Yankees https://t.co/wiIBg9gFKf #eBay v…	1633675308485300226	1526561764749586434	[{'type': 'retweeted', 'id': '1630984567208149001'}]	['1633675308485300226']	2023-03-09T03:45:20.000Z	1	0	0	0	0				
935	everyone	1633675307004620801	en	RT @KyivIndependent: ⚡️Explosions reported in several cities, Kyiv, Poltava, Lviv, Vinnytsia, Ivano-Frankivsk, Ternopil oblasts amid Russia…	1633675307004620801	3309884754	[{'type': 'retweeted', 'id': '1633652021286014976'}]	['1633675307004620801']	2023-03-09T03:45:20.000Z	315	0	0	0	0				
936	everyone	1633675306916630528	en	@zhang_heqing China's international policies are very peaceful and wonderful, but if China does not make a mistake, it will not support Russia's aggression in Ukraine and openly support Ukraine for human rights.	1633674073371967491	767124174	[{'type': 'replied_to', 'id': '1633674073371967491'}]	['1633675306916630528']	2023-03-09T03:45:20.000Z	0	0	0	0	15	1260881050005315586			
937	everyone	1633675304937070594	en	RT @Havoc_Six: Despite NATO expansion taking on the bulk of the blame by John, Putin simultaneously seemed mildly unconcerned about a new 1…	1633675304937070594	846074110715162624	[{'type': 'retweeted', 'id': '1633531631234342917'}]	['1633675304937070594']	2023-03-09T03:45:19.000Z	7	0	0	0	0				
938	everyone	1633675303946993665	en	"RT @GicAriana: Dnipro. Kharkiv. Khmelnytsky. Ivano-Frankivsk. Lviv.  Odesa. Poltava. Ternopil. Zaporizhzhia. Zhytomyr. 

Massive Russian at…"	1633675303946993665	1154744175730089985	[{'type': 'retweeted', 'id': '1633675007288115201'}]	['1633675303946993665']	2023-03-09T03:45:19.000Z	18	0	0	0	0				
939	everyone	1633675301556465665	en	RT @CityNewsVAN: A group of 42 retired Canadian Olympians urged the Canadian Olympic Committee to reject the idea of allowing Russians to p…	1633675301556465665	181622130	[{'type': 'retweeted', 'id': '1633662174341255169'}]	['1633675301556465665']	2023-03-09T03:45:18.000Z	2	0	0	0	0				
940	everyone	1633675300960882690	en	@DavidOCarpenter @ErikZim37482608 @NadiaSt28305808 @krassenstein No formal deal (written and signed), but it was to be acknowledged. Russia screwed up and didn't get it written down and signed.	1633259719153315841	1431694998978719746	[{'type': 'replied_to', 'id': '1633672180801175559'}]	['1633675300960882690']	2023-03-09T03:45:18.000Z	0	0	0	0	2	424282112			
941	everyone	1633675300536983552	en	@TruthSeekerLO I’m not scared but I’m not betting what’s left of my hard earned money on that thought. China already has an army of 2.8 million, and are in talks to work with Russia. We will fight like hell, no doubt.	1633668286339588100	1424022801560875010	[{'type': 'replied_to', 'id': '1633670727940337666'}]	['1633675300536983552']	2023-03-09T03:45:18.000Z	0	1	1	0	11	871743587062624256			
942	everyone	1633675299895353344	en	@Nicoroul @EnglerYves @FP_Champagne you're completely erasing Ukrainian history, voices, hopes and goals. You’re centering yourself and not the actual victims of Russia’s settler colonial violence.	1627701174475321344	1565842915397705728	[{'type': 'replied_to', 'id': '1627823456313135107'}]	['1633675299895353344']	2023-03-09T03:45:18.000Z	0	0	0	0	1	717440996968173568			
943	everyone	1633675299857522689	en	RT @visegrad24: Donald Trump saying that “at worst” he could have negotiated a deal in which Russia would get some Ukrainian territories th…	1633675299857522689	1552919459974840321	[{'type': 'retweeted', 'id': '1633562538553094146'}]	['1633675299857522689']	2023-03-09T03:45:18.000Z	254	0	0	0	0				
944	everyone	1633675298641178627	en	"RT @leahmcelrath: No surprise here. He was impeached for efforts to sabotage Ukraine on behalf of Russia.

Now imagine what Trump’s actuall…"	1633675298641178627	82693710	[{'type': 'retweeted', 'id': '1633655277013663746'}]	['1633675298641178627']	2023-03-09T03:45:18.000Z	14	0	0	0	0				
945	everyone	1633675297148239872	en	@mission_russian @mfa_russia @UN_HRC Exactly. And why? Many have had this complaint over the years, in regards to the United Nations and Human Rights issues. https://t.co/tkVkfJthtI https://t.co/13aBBi8tyw	1633182054492905478	1633627861700726784	[{'type': 'replied_to', 'id': '1633182054492905478'}]	['1633675297148239872']	2023-03-09T03:45:17.000Z	0	0	0	0	2	342603455			
946	everyone	1633675294857895938	en	"RT @dom_lucre: On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	1633675294857895938	1167226388027445253	[{'type': 'retweeted', 'id': '1633670000396435461'}]	['1633675294857895938']	2023-03-09T03:45:17.000Z	135	0	0	0	0				
947	everyone	1633675294606327809	en	RT @diamoundgirls2: Check out MATT OLSON 2020 Allen &amp; Ginter X Black mini tobacco #230 card A's https://t.co/IaLX701Fo4 #eBay via @eBay Pat…	1633675294606327809	1526561764749586434	[{'type': 'retweeted', 'id': '1630985525082423300'}]	['1633675294606327809']	2023-03-09T03:45:17.000Z	1	0	0	0	0				
948	everyone	1633675292156764161	en	RT @KimDotcom: The US Govt funded the research that created Covid-19 and killed millions, blew up the NordStream pipelines in an act of int…	1633675292156764161	980895693287116802	[{'type': 'retweeted', 'id': '1633517462137475072'}]	['1633675292156764161']	2023-03-09T03:45:16.000Z	3081	0	0	0	0				
949	everyone	1633675291032682496	en	Zelensky says Ukraine will not use Western weapons in Russia - #castiel_switzerland #landquart_district #switzerland #calfreisen #valzeina #ukraine #weapons #trimmis #grisons #russia #moscow #zizers #says #will #kyiv https://t.co/45Myt8II4I	1633675291032682496	1452730505787551750		['1633675291032682496']	2023-03-09T03:45:16.000Z	0	0	0	0	57				
950	everyone	1633675290705575942	en	RT @mfa_russia: ⚡️ The people of Ukraine are awakening to the reality, realizing that they've been duped and deceived into becoming cannon…	1633675290705575942	825570038153375744	[{'type': 'retweeted', 'id': '1632788153487556608'}]	['1633675290705575942']	2023-03-09T03:45:16.000Z	1137	0	0	0	0				
951	everyone	1633675287966912513	en	"RT @visegrad24: BREAKING: 

A few minutes ago, Russia fired an additional wave of cruise missiles from the Black Sea over Moldovan air spac…"	1633675287966912513	53432236	[{'type': 'retweeted', 'id': '1633643958138970113'}]	['1633675287966912513']	2023-03-09T03:45:15.000Z	982	0	0	0	0				
952	everyone	1633675287509565440	en	NATO Outlines How It Will Respond if China Supplies Weapons to Russia https://t.co/r214rSQfC9	1633675287509565440	1499960208939880449		['1633675287509565440']	2023-03-09T03:45:15.000Z	0	0	0	0	1				
953	everyone	1633675286775742466	en	RT @democracynow: Russia Jails Blogger over Criticism of War on Ukraine https://t.co/Xlqg9o3lgh	1633675286775742466	1113000662	[{'type': 'retweeted', 'id': '1633666920489840641'}]	['1633675286775742466']	2023-03-09T03:45:15.000Z	9	0	0	0	0				
954	everyone	1633675281226407938	en	RT @diamoundgirls2: Check out ⚽ ITALIA 2014 Panini Prizm # 22 FIFA World Cup Brazil https://t.co/enN8e3p0as #eBay via @eBay Patrick Kane Ti…	1633675281226407938	1526561764749586434	[{'type': 'retweeted', 'id': '1630985654518644756'}]	['1633675281226407938']	2023-03-09T03:45:13.000Z	2	0	0	0	0				
955	everyone	1633675278991101953	en	"JOE NEWS
BREAKING: Marge Simpson has been turned away at the border of Russia! https://t.co/mEx2ZHekGB"	1633675278991101953	1486386319429304323		['1633675278991101953']	2023-03-09T03:45:13.000Z	0	0	0	0	5				
956	everyone	1633675272485748738	en	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	1633675272485748738	731975156080349184	[{'type': 'retweeted', 'id': '1633604224843120640'}]	['1633675272485748738']	2023-03-09T03:45:11.000Z	1179	0	0	0	0				
957	everyone	1633675270640082944	en	"RT @SDGMasterglass: What Russia is responding to.

The British filmmaker Johnny James Miller takes his camera and goes to Donbass and Donet…"	1633675270640082944	598331179	[{'type': 'retweeted', 'id': '1633574043860320260'}]	['1633675270640082944']	2023-03-09T03:45:11.000Z	14	0	0	0	0				
958	everyone	1633675268949938176	en	"RT @dom_lucre: On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	1633675268949938176	1361008025037758464	[{'type': 'retweeted', 'id': '1633670000396435461'}]	['1633675268949938176']	2023-03-09T03:45:10.000Z	135	0	0	0	0				
